ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	SPOT_ID
16673767	0.908883	5.55e-01	-0.59769933	-5.73875	-5.20e-02	NM_015172	
16981848	0.908883	5.55e-01	-0.59764415	-5.73878	-7.29e-02		ENST00000513255
17122276	0.908883	5.55e-01	-0.59762772	-5.73879	-6.07e-02		--rescue
16701361	0.908883	5.55e-01	0.59760412	-5.73881	4.01e-02		ENST00000414565
17052615	0.908883	5.55e-01	-0.5975966	-5.73881	-6.24e-02		ENST00000390393
17051553	0.908883	5.55e-01	-0.59756757	-5.73883	-6.57e-02	NM_016352	
17004081	0.908883	5.55e-01	0.59751829	-5.73885	1.26e-01		TCONS_00009825-XLOC_005114
16681460	0.908883	5.55e-01	0.59749953	-5.73887	6.49e-02		ENST00000517147
17091571	0.908883	5.55e-01	-0.59748724	-5.73887	-7.39e-02	NR_045721	
17121588	0.908883	5.55e-01	-0.59744858	-5.73889	-1.08e-01		--rescue
16726089	0.908883	5.55e-01	0.59744711	-5.73889	6.55e-02		ENST00000542805
16651175	0.908883	5.55e-01	-0.59741738	-5.73891	-2.11e-01		--normgene->intron
16983946	0.908883	5.55e-01	0.59740835	-5.73892	5.77e-02		ENST00000390793
16813961	0.908891	5.55e-01	-0.59736754	-5.73894	-5.29e-02		TCONS_00023841-XLOC_011615
16716501	0.908891	5.56e-01	0.59734437	-5.73895	2.39e-01	NR_024467	
17122330	0.908891	5.56e-01	-0.59732373	-5.73896	-5.56e-02		--rescue
16935432	0.908998	5.56e-01	0.59715264	-5.73906	7.75e-02	NM_032758	
17080063	0.908998	5.56e-01	0.59706315	-5.73911	4.12e-02		TCONS_00015133-XLOC_007180
16743803	0.908998	5.56e-01	-0.59701654	-5.73914	-5.04e-02		TCONS_00019741-XLOC_009535
17065679	0.908998	5.56e-01	-0.59701241	-5.73914	-6.99e-02		ENST00000304519
16886732	0.908998	5.56e-01	0.59699402	-5.73915	7.41e-02		TCONS_00003916-XLOC_001720
17070549	0.908998	5.56e-01	-0.5969798	-5.73916	-5.43e-02	NM_003909	
17071471	0.908998	5.56e-01	-0.59693159	-5.73919	-8.61e-02		TCONS_00014810-XLOC_006886
17116694	0.908998	5.56e-01	0.59690287	-5.7392	4.90e-02	NM_002186	
16981606	0.908998	5.56e-01	-0.59686812	-5.73922	-7.60e-02	NM_000860	
17114728	0.908998	5.56e-01	0.59685818	-5.73923	1.07e-01	NM_016249	
16847083	0.908998	5.56e-01	-0.59683936	-5.73924	-5.57e-02	NR_029683	
17085271	0.908998	5.56e-01	-0.59683429	-5.73924	-5.07e-02		ENST00000565156
17094582	0.908998	5.56e-01	-0.59683429	-5.73924	-5.07e-02		ENST00000565156
17094594	0.908998	5.56e-01	-0.59683429	-5.73924	-5.07e-02		ENST00000565156
17094605	0.908998	5.56e-01	-0.59683429	-5.73924	-5.07e-02		ENST00000565156
16987670	0.908998	5.56e-01	-0.59680495	-5.73926	-4.98e-02		TCONS_00010050-XLOC_004495
16703635	0.908998	5.56e-01	0.59678349	-5.73927	4.27e-02		TCONS_00018704-XLOC_008434
17105816	0.908998	5.56e-01	-0.59675269	-5.73929	-7.16e-02	NR_003238	
16891082	0.908998	5.56e-01	-0.59673409	-5.7393	-8.35e-02	NM_000784	
16669347	0.908999	5.56e-01	0.59668747	-5.73933	6.56e-02	NM_001005783	
16738137	0.908999	5.56e-01	-0.59666589	-5.73934	-4.02e-02	NM_024783	
17070837	0.908999	5.56e-01	-0.59664584	-5.73935	-7.84e-02		ENST00000523577
16962491	0.908999	5.56e-01	-0.59663039	-5.73936	-7.22e-02		ENST00000384774
16845039	0.909026	5.56e-01	-0.59655798	-5.7394	-4.17e-02	NM_001252039	
16910375	0.909026	5.56e-01	-0.59652417	-5.73942	-4.59e-02	NM_001243900	
16655365	0.909026	5.56e-01	0.5965109	-5.73943	1.96e-01		--normgene->intron
16652341	0.909026	5.56e-01	-0.59650124	-5.73943	-2.02e-01		--normgene->intron
17096030	0.909026	5.56e-01	-0.59645901	-5.73946	-5.74e-02	NM_000507	
16876210	0.909026	5.56e-01	0.59644788	-5.73946	1.01e-01		chrU(+):7891-84658
16921769	0.909026	5.56e-01	0.59641821	-5.73948	4.56e-02		TCONS_00028806-XLOC_013880
16714878	0.909026	5.56e-01	-0.59636496	-5.73951	-1.25e-01		ENST00000459369
16989171	0.909026	5.56e-01	-0.59630027	-5.73955	-4.23e-02		ENST00000502776
16700135	0.909026	5.56e-01	0.59625725	-5.73957	6.64e-02	NM_023007	
16779532	0.909026	5.56e-01	-0.59625619	-5.73957	-4.65e-02		TCONS_00022032-XLOC_010630
16752172	0.909026	5.56e-01	0.59623031	-5.73958	4.58e-02	NM_001005183	
17125438	0.909026	5.56e-01	-0.59620591	-5.7396	-4.01e-02		--rescue
17081158	0.909026	5.56e-01	-0.59617945	-5.73961	-1.26e-01		ENST00000363205
16864553	0.909026	5.56e-01	-0.59615415	-5.73963	-7.26e-02	NM_206538	
16989093	0.909026	5.56e-01	0.59614586	-5.73963	8.06e-02	NM_002188	
17095324	0.909026	5.56e-01	0.59614056	-5.73964	2.43e-01		--normgene->exon
17056841	0.909026	5.56e-01	0.59608464	-5.73967	9.76e-02		ENST00000390344
16657057	0.909026	5.56e-01	-0.59607855	-5.73967	-1.20e-01		--normgene->intron
16879494	0.909026	5.56e-01	-0.59607698	-5.73967	-1.09e-01		ENST00000423354
16877613	0.909026	5.56e-01	0.59606406	-5.73968	6.93e-02		TCONS_00002854-XLOC_001394
17121504	0.90905	5.56e-01	-0.59601532	-5.73971	-7.56e-02		--rescue
16920608	0.909142	5.57e-01	-0.59582416	-5.73981	-6.32e-02	NR_036219	
16700715	0.909142	5.57e-01	-0.59582344	-5.73982	-4.95e-02		ENST00000408888
17051052	0.909142	5.57e-01	0.59581508	-5.73982	8.94e-02		ENST00000408491
16882823	0.909142	5.57e-01	-0.59577108	-5.73984	-9.11e-02		ENST00000295201
16836181	0.909142	5.57e-01	-0.59573671	-5.73986	-5.02e-02		TCONS_00025190-XLOC_012249
17100661	0.909142	5.57e-01	-0.59573564	-5.73986	-2.91e-02		ENST00000361739
17004788	0.909142	5.57e-01	0.59569289	-5.73989	8.19e-02		ENST00000436249
17025440	0.909142	5.57e-01	0.59569074	-5.73989	6.42e-02	NM_004562	
16656873	0.909142	5.57e-01	-0.59568778	-5.73989	-1.10e-01		--normgene->intron
16834045	0.909142	5.57e-01	-0.59564953	-5.73991	-8.50e-02		ENST00000323571
16943719	0.909142	5.57e-01	-0.59562434	-5.73993	-4.86e-02		ENST00000295756
17006293	0.909142	5.57e-01	0.59562094	-5.73993	2.74e-01		--normgene->exon
16900096	0.909144	5.57e-01	0.59559338	-5.73995	1.51e-01	BC032451	
17123108	0.909193	5.57e-01	0.5955214	-5.73999	4.63e-02		--rescue
16966706	0.909221	5.57e-01	0.59546973	-5.74002	7.55e-02		ENST00000459377
16934228	0.909253	5.57e-01	0.59538222	-5.74006	1.35e-01		--normgene->exon
16899413	0.909253	5.57e-01	0.59529755	-5.74011	5.97e-02		ENST00000410113
16657297	0.909253	5.57e-01	0.59527546	-5.74013	2.44e-01		--normgene->intron
17124080	0.909253	5.57e-01	-0.59525353	-5.74014	-4.63e-02		--rescue
16849970	0.909253	5.57e-01	0.59522156	-5.74016	6.53e-02	NM_004309	
16865446	0.909253	5.57e-01	-0.59521547	-5.74016	-7.98e-02	NR_003061	
16832880	0.909253	5.57e-01	-0.59519515	-5.74017	-8.27e-02		ENST00000330889
16651203	0.909253	5.57e-01	-0.59518304	-5.74018	-8.76e-02		--normgene->intron
16949822	0.909253	5.57e-01	-0.59517952	-5.74018	-6.78e-02		ENST00000458531
17063242	0.909253	5.57e-01	-0.59515791	-5.74019	-6.58e-02		TCONS_00013979-XLOC_006618
16846580	0.909253	5.57e-01	-0.59515681	-5.74019	-7.00e-02		ENST00000523083
16969625	0.909332	5.57e-01	0.59504966	-5.74025	2.85e-01		--normgene->exon
16841481	0.909332	5.57e-01	-0.59503148	-5.74026	-1.53e-01	NR_039747	
16920150	0.909337	5.57e-01	0.59500076	-5.74028	1.87e-01		ENST00000371741
16728534	0.909377	5.57e-01	-0.59491915	-5.74033	-6.67e-02		TCONS_00019375-XLOC_009200
17127241	0.909377	5.57e-01	0.59491289	-5.74033	6.79e-02		--control->affx->polya_spike
16723184	0.909384	5.57e-01	0.594873	-5.74035	5.68e-02		ENST00000529078
16856699	0.909384	5.57e-01	0.59483889	-5.74037	7.25e-02	NM_032482	
16771554	0.909384	5.57e-01	0.59482891	-5.74038	3.04e-01		--normgene->exon
16831619	0.909462	5.57e-01	0.59461109	-5.7405	6.28e-02		ENST00000384003
16879038	0.909462	5.57e-01	-0.59460772	-5.7405	-4.13e-02		TCONS_00002868-XLOC_001422
16728731	0.909462	5.57e-01	-0.59460113	-5.74051	-8.84e-02	NM_033388	
17111119	0.909462	5.57e-01	-0.59456575	-5.74053	-7.94e-02	NM_130776	
17113978	0.909462	5.57e-01	-0.59455419	-5.74053	-1.01e-01		ENST00000364648
16707319	0.909462	5.57e-01	0.59453716	-5.74054	6.59e-02		ENST00000423621
16887688	0.909462	5.57e-01	-0.59452942	-5.74055	-8.09e-02		TCONS_00003049-XLOC_001755
16661927	0.909462	5.57e-01	0.59451897	-5.74055	1.58e-01		--normgene->exon
17048572	0.909462	5.57e-01	0.59451487	-5.74055	5.73e-02		ENST00000458868
17104980	0.909462	5.57e-01	-0.59446816	-5.74058	-1.08e-01		TCONS_00016997-XLOC_008018
16964197	0.909462	5.57e-01	0.5944629	-5.74058	9.09e-02		TCONS_00007956-XLOC_003425
17127717	0.909462	5.57e-01	0.59442143	-5.74061	6.55e-02		--control->affx->bac_spike
17126172	0.909462	5.57e-01	-0.59439278	-5.74062	-7.45e-02		--rescue
17117730	0.909462	5.58e-01	0.59431215	-5.74067	8.80e-02	AY321065	
17120946	0.909462	5.58e-01	-0.59430361	-5.74067	-8.07e-02		--rescue
16960149	0.909462	5.58e-01	-0.5942968	-5.74068	-7.78e-02	NM_001128304	
17120290	0.909462	5.58e-01	0.59429479	-5.74068	1.93e-01		--rescue
16742666	0.909462	5.58e-01	-0.59426586	-5.7407	-8.24e-02		TCONS_l2_00005385-XLOC_l2_002729
16664680	0.909462	5.58e-01	0.5942508	-5.7407	7.29e-02		chr1(+):52259721-52264173
17120350	0.909462	5.58e-01	-0.59424094	-5.74071	-4.82e-02		--rescue
16782308	0.909491	5.58e-01	-0.59414753	-5.74076	-5.78e-02		ENST00000554010
17119824	0.909491	5.58e-01	0.59414546	-5.74076	4.65e-02		--rescue
16786432	0.909491	5.58e-01	-0.5941362	-5.74077	-6.09e-02		ENST00000555028
16917259	0.909522	5.58e-01	0.59408102	-5.7408	5.01e-02		TCONS_00028318-XLOC_013655
17050414	0.909522	5.58e-01	0.59405254	-5.74082	1.30e-01		ENST00000312849
16877225	0.909522	5.58e-01	0.59399349	-5.74085	7.47e-02	NM_001261427	
17056072	0.909522	5.58e-01	-0.59398832	-5.74085	-7.60e-02	NM_003930	
16655771	0.909522	5.58e-01	-0.59396642	-5.74086	-1.39e-01		--normgene->intron
16670141	0.909522	5.58e-01	-0.59394264	-5.74088	-3.77e-02	NM_016334	
16679686	0.909522	5.58e-01	-0.59392766	-5.74089	-6.35e-02		ENST00000365209
16886675	0.909546	5.58e-01	-0.59387173	-5.74092	-1.35e-01		ENST00000459359
16876662	0.909546	5.58e-01	0.59377963	-5.74097	4.30e-02		--normgene->exon
16730465	0.909546	5.58e-01	-0.59371218	-5.74101	-9.15e-02		ENST00000459511
16959363	0.909546	5.58e-01	0.59369797	-5.74102	8.30e-02	NM_016577	
17113744	0.909546	5.58e-01	-0.59369243	-5.74102	-5.94e-02	NM_003588	
16685767	0.909546	5.58e-01	-0.59368338	-5.74102	-1.40e-01		ENST00000365352
16712989	0.909546	5.58e-01	-0.59368067	-5.74103	-1.20e-01		ENST00000488290
16815194	0.909546	5.58e-01	0.59367952	-5.74103	1.56e-01	NR_024492	
16881735	0.909546	5.58e-01	0.59362387	-5.74106	6.94e-02	NM_022492	
16795690	0.909546	5.58e-01	-0.59360915	-5.74107	-5.73e-02		ENST00000555560
16768528	0.909546	5.58e-01	-0.5935933	-5.74107	-6.97e-02		ENST00000318066
16661058	0.909546	5.58e-01	-0.59356105	-5.74109	-7.48e-02	NM_024869	
17098411	0.909546	5.58e-01	0.593549	-5.7411	7.56e-02	NM_005347	
16735921	0.909546	5.58e-01	0.59349964	-5.74113	6.51e-02		ENST00000527288
16844644	0.909546	5.58e-01	-0.5934813	-5.74114	-6.06e-02	NM_004138	
16970863	0.909546	5.58e-01	0.59347983	-5.74114	4.59e-02		ENST00000296543
17018525	0.909546	5.58e-01	0.59344717	-5.74116	7.63e-02	NM_001832	
17091265	0.909546	5.58e-01	0.59344139	-5.74116	5.78e-02	AK092751	
16882819	0.909632	5.58e-01	-0.59333616	-5.74122	-1.03e-01	NR_027714	
16938427	0.909637	5.58e-01	0.59330528	-5.74124	9.53e-02		ENST00000517076
17046426	0.909647	5.58e-01	-0.59326989	-5.74126	-5.81e-02	NM_153363	
16783297	0.909663	5.58e-01	0.59321471	-5.74129	1.43e-01		chr14(+):35010026-35010913
16655891	0.909663	5.58e-01	-0.59320427	-5.74129	-1.53e-01		--normgene->intron
16920544	0.909686	5.58e-01	0.59314409	-5.74133	7.00e-02		TCONS_00028070-XLOC_013808
17107548	0.909686	5.58e-01	0.59313085	-5.74134	6.26e-02		ENST00000441414
16852615	0.909702	5.58e-01	0.59308686	-5.74136	3.71e-02	NR_029667	
16655909	0.909702	5.58e-01	-0.592978	-5.74142	-1.36e-01		--normgene->intron
17125614	0.909702	5.58e-01	-0.59292798	-5.74145	-5.57e-02		--rescue
16655413	0.909702	5.58e-01	-0.59291253	-5.74146	-1.40e-01		--normgene->intron
16801695	0.909702	5.58e-01	0.59288178	-5.74148	7.97e-02	NM_207322	
16993433	0.909702	5.58e-01	0.59286749	-5.74148	7.44e-02	NM_014757	
16681825	0.909702	5.58e-01	0.59285779	-5.74149	6.01e-02		ENST00000517160
17124962	0.909702	5.58e-01	-0.59284408	-5.7415	-7.12e-02		--rescue
16691828	0.909702	5.58e-01	0.59283948	-5.7415	8.47e-02		TCONS_l2_00002645-XLOC_l2_001091
17100126	0.909702	5.58e-01	0.59283825	-5.7415	7.60e-02	NM_198946	
16651109	0.909702	5.58e-01	-0.59282225	-5.74151	-1.08e-01		--normgene->intron
16941176	0.909702	5.59e-01	-0.5927897	-5.74153	-6.03e-02	NM_013286	
17058245	0.909702	5.59e-01	0.59272627	-5.74156	8.33e-02		TCONS_00013851-XLOC_006483
16738345	0.909702	5.59e-01	0.59267933	-5.74159	1.01e-01	XR_132962	
16855578	0.909702	5.59e-01	0.59263316	-5.74162	4.02e-02	NM_005570	
16990897	0.909702	5.59e-01	-0.59263309	-5.74162	-7.62e-02	NM_152406	
16672072	0.909702	5.59e-01	-0.59263011	-5.74162	-7.15e-02		TCONS_00000317-XLOC_000423
17064787	0.909702	5.59e-01	-0.59262128	-5.74162	-5.28e-02		TCONS_00013277-XLOC_006666
16830295	0.909702	5.59e-01	0.59261675	-5.74163	7.86e-02	NM_201566	
16811168	0.909702	5.59e-01	0.59251748	-5.74168	5.58e-02		ENST00000384391
16992446	0.909702	5.59e-01	-0.59239511	-5.74175	-6.95e-02	NM_016093	
17125172	0.909702	5.59e-01	-0.59237973	-5.74176	-9.69e-02		--rescue
17069412	0.909702	5.59e-01	-0.59235922	-5.74177	-3.75e-02	NM_152758	
16918255	0.909702	5.59e-01	-0.59235312	-5.74177	-7.56e-02	NM_004118	
16894307	0.909702	5.59e-01	0.59234689	-5.74178	5.70e-02		TCONS_00004138-XLOC_001980
16992051	0.909702	5.59e-01	-0.59234362	-5.74178	-1.01e-01	NR_024356	
17120464	0.909702	5.59e-01	0.5923019	-5.7418	9.01e-02		--rescue
17012804	0.909702	5.59e-01	-0.59229382	-5.74181	-5.77e-02	NM_001130173	
17015810	0.909702	5.59e-01	-0.59228782	-5.74181	-5.01e-02		TCONS_00012088-XLOC_005619
16846878	0.909702	5.59e-01	-0.5922798	-5.74181	-5.88e-02		ENST00000455347
17123862	0.909702	5.59e-01	-0.59224804	-5.74183	-3.18e-02		--rescue
16885230	0.909702	5.59e-01	-0.59223636	-5.74184	-5.85e-02		TCONS_00003846-XLOC_001651
17121760	0.909702	5.59e-01	-0.59220207	-5.74186	-4.00e-02		--rescue
16753463	0.909702	5.59e-01	0.59218316	-5.74187	5.21e-02		ENST00000390996
16689764	0.909702	5.59e-01	0.59215384	-5.74189	3.15e-02	NM_000350	
16800028	0.909702	5.59e-01	-0.59211448	-5.74191	-5.31e-02	NM_198141	
16989897	0.909702	5.59e-01	0.59207825	-5.74193	5.71e-02		ENST00000302517
16839496	0.909702	5.59e-01	-0.59207517	-5.74193	-1.19e-01		--normgene->exon
16974772	0.909702	5.59e-01	0.59205011	-5.74194	6.11e-02	NR_002813	
16927283	0.909702	5.59e-01	-0.59204603	-5.74195	-1.09e-01		ENST00000451267
16828462	0.909702	5.59e-01	-0.59201889	-5.74196	-7.98e-02	NM_145254	
17067786	0.909702	5.59e-01	-0.59201302	-5.74196	-5.86e-02		ENST00000522460
16975170	0.909702	5.59e-01	0.59193476	-5.74201	3.75e-02		TCONS_00008464-XLOC_003925
17026603	0.909702	5.59e-01	0.59192817	-5.74201	4.82e-02		ENST00000453266
16671325	0.909702	5.59e-01	-0.59192349	-5.74202	-7.65e-02		ENST00000493224
16934476	0.909702	5.59e-01	-0.5919174	-5.74202	-8.50e-02	NM_145637	
17123018	0.909702	5.59e-01	0.59190639	-5.74202	5.17e-02		--rescue
16650431	0.909707	5.59e-01	-0.59187568	-5.74204	-1.35e-01		--normgene->intron
17075344	0.909707	5.59e-01	-0.59178833	-5.74209	-6.17e-02	NM_001099335	
16944665	0.909707	5.59e-01	0.59176381	-5.74211	7.53e-02		ENST00000296161
16927767	0.909707	5.59e-01	0.59175379	-5.74211	6.19e-02	BC040190	
17124856	0.909707	5.59e-01	-0.59175147	-5.74211	-5.45e-02		--rescue
16823719	0.909707	5.59e-01	-0.59172382	-5.74213	-1.04e-01	NM_201400	
16850996	0.909707	5.59e-01	-0.59172204	-5.74213	-1.47e-01		ENST00000424015
16894677	0.909742	5.59e-01	-0.59164909	-5.74217	-4.21e-02		TCONS_00003211-XLOC_001995
16691890	0.909742	5.59e-01	-0.59163722	-5.74218	-8.06e-02		ENST00000450872
16916360	0.909897	5.59e-01	-0.59144623	-5.74228	-1.02e-01		ENST00000488788
16843372	0.909897	5.59e-01	-0.59135894	-5.74233	-6.85e-02		ENST00000459539
16655461	0.909897	5.59e-01	0.59135816	-5.74233	1.36e-01		--normgene->intron
16900080	0.909897	5.59e-01	-0.59133834	-5.74234	-1.22e-01		TCONS_00004327-XLOC_002198
17069674	0.909897	5.59e-01	0.59131799	-5.74236	8.07e-02		TCONS_00014745-XLOC_006829
17082676	0.909897	5.59e-01	0.59129172	-5.74237	4.33e-02	NM_016208	
16743084	0.909897	5.60e-01	-0.59122975	-5.74241	-7.47e-02	NR_045004	
17001927	0.909897	5.60e-01	-0.59122749	-5.74241	-7.66e-02	NM_003118	
16828122	0.909897	5.60e-01	0.59120932	-5.74242	5.04e-02	NM_181536	
17124402	0.909897	5.60e-01	0.59120596	-5.74242	7.86e-02		--rescue
16756224	0.909897	5.60e-01	-0.59120373	-5.74242	-1.07e-01	NR_037487	
16914070	0.909897	5.60e-01	-0.5911848	-5.74243	-7.86e-02	NM_181805	
17025564	0.909942	5.60e-01	0.59099164	-5.74254	5.44e-02	NR_026860	
17017174	0.909942	5.60e-01	-0.59093629	-5.74257	-3.59e-01		--normgene->exon
16856764	0.909942	5.60e-01	0.59093254	-5.74257	4.71e-02		--normgene->exon
17106970	0.909942	5.60e-01	0.59093223	-5.74257	6.09e-02	NR_027141	
16944724	0.909942	5.60e-01	-0.59088801	-5.7426	-4.56e-02		ENST00000261038
17120192	0.909942	5.60e-01	-0.59088726	-5.7426	-5.24e-02		--rescue
16885135	0.909942	5.60e-01	-0.59085214	-5.74262	-8.74e-02	NM_002193	
16655497	0.909942	5.60e-01	0.59084797	-5.74262	1.39e-01		--normgene->intron
16720213	0.909942	5.60e-01	-0.59084514	-5.74262	-7.37e-02	AK093839	
17085685	0.909942	5.60e-01	0.59082794	-5.74263	7.47e-02	NM_004817	
17074223	0.909942	5.60e-01	0.59079586	-5.74265	7.23e-02		ENST00000383934
16653631	0.909942	5.60e-01	-0.59079045	-5.74265	-1.47e-01		--normgene->intron
16780596	0.909942	5.60e-01	0.59079011	-5.74265	8.42e-02		TCONS_00022096-XLOC_010706
16717625	0.909942	5.60e-01	0.59078285	-5.74266	5.39e-02	NM_176794	
16691368	0.910006	5.60e-01	-0.59067063	-5.74272	-5.05e-02		TCONS_00002447-XLOC_000974
16829106	0.910006	5.60e-01	0.59065621	-5.74273	5.27e-02		ENST00000378417
17051217	0.910006	5.60e-01	-0.59060811	-5.74275	-5.42e-02	NM_032599	
16674968	0.910006	5.60e-01	0.59059401	-5.74276	7.21e-02		ENST00000384352
17118376	0.910006	5.60e-01	-0.59057825	-5.74277	-7.30e-02	BC111479	
17098325	0.910006	5.60e-01	0.59056888	-5.74278	2.55e-01		--normgene->exon
17123196	0.910025	5.60e-01	0.59052495	-5.7428	6.74e-02		--rescue
17107518	0.910084	5.60e-01	0.59044474	-5.74285	5.44e-02		ENST00000365181
16971859	0.910096	5.60e-01	0.59040788	-5.74287	4.63e-02	NR_026992	
16942795	0.910108	5.60e-01	0.59032263	-5.74291	5.55e-02		ENST00000410642
17098272	0.910108	5.60e-01	-0.59032151	-5.74292	-7.66e-02	NM_004789	
16955225	0.910108	5.60e-01	0.59031952	-5.74292	4.65e-02		ENST00000460849
17079740	0.910108	5.60e-01	0.59027005	-5.74294	6.75e-02		TCONS_00015115-XLOC_007171
16696580	0.910108	5.60e-01	0.59025985	-5.74295	5.17e-02		ENST00000454467
17127391	0.910108	5.60e-01	0.59024252	-5.74296	4.66e-02		--control->affx->ercc-spike
16759101	0.910111	5.60e-01	0.59015846	-5.74301	7.82e-02		ENST00000459586
16664527	0.910111	5.60e-01	-0.59015085	-5.74301	-9.35e-02		ENST00000408819
16693525	0.910111	5.60e-01	-0.59014817	-5.74301	-1.09e-01		--normgene->exon
16657191	0.910111	5.60e-01	-0.59013648	-5.74302	-1.55e-01		--normgene->intron
16780914	0.910118	5.60e-01	0.59009812	-5.74304	6.72e-02		TCONS_00022107-XLOC_010718
16733070	0.910118	5.60e-01	-0.59003321	-5.74308	-4.64e-02	NM_152713	
16781168	0.910118	5.60e-01	-0.59003038	-5.74308	-7.44e-02	AK057085	
16837344	0.910118	5.60e-01	-0.59000507	-5.74309	-5.79e-02		ENST00000458677
16770701	0.910118	5.60e-01	0.58996372	-5.74312	4.36e-02		TCONS_00020933-XLOC_010205
17106546	0.910118	5.60e-01	-0.5899589	-5.74312	-6.90e-02	NM_006667	
16981807	0.910118	5.60e-01	0.58993776	-5.74313	4.23e-02		TCONS_00008671-XLOC_004190
17019831	0.910118	5.60e-01	0.58990435	-5.74315	5.02e-02	NM_000255	
16787764	0.910118	5.60e-01	-0.5898987	-5.74315	-1.03e-01		chr14(+):94405901-94410475
17019338	0.91014	5.60e-01	0.58985255	-5.74318	9.10e-02		ENST00000393987
16902296	0.91017	5.61e-01	0.58973796	-5.74324	4.11e-02	NM_015282	
16653175	0.91017	5.61e-01	0.58967396	-5.74328	1.62e-01		--normgene->intron
16669417	0.91017	5.61e-01	0.58964264	-5.7433	4.37e-02		TCONS_00001131-XLOC_000373
17030589	0.91017	5.61e-01	0.58961069	-5.74331	6.06e-02		ENST00000424816
17033306	0.91017	5.61e-01	0.58961069	-5.74331	6.06e-02		ENST00000424816
17038086	0.91017	5.61e-01	0.58961069	-5.74331	6.06e-02		ENST00000424816
16849646	0.91017	5.61e-01	0.58961059	-5.74331	7.68e-02		TCONS_00025255-XLOC_012583
17122270	0.91017	5.61e-01	-0.58961014	-5.74331	-8.91e-02		--rescue
16660103	0.91017	5.61e-01	0.58959261	-5.74332	6.97e-02	NM_018125	
17110352	0.910172	5.61e-01	0.58956506	-5.74334	6.03e-02	NM_176819	
17053798	0.910312	5.61e-01	0.58936707	-5.74345	6.62e-02		TCONS_00013636-XLOC_006298
16681862	0.910312	5.61e-01	-0.58936378	-5.74345	-1.56e-01	NM_001039361	
17050746	0.910312	5.61e-01	0.58934833	-5.74346	4.62e-02	NM_019644	
16650177	0.910312	5.61e-01	0.58930444	-5.74348	1.01e-01		--normgene->intron
17059165	0.910312	5.61e-01	0.58929724	-5.74349	5.02e-02	NM_000601	
16907225	0.910312	5.61e-01	-0.58928098	-5.7435	-5.18e-02	NR_040030	
16929943	0.91033	5.61e-01	-0.58922684	-5.74353	-3.39e-02		ENST00000425539
16653039	0.91033	5.61e-01	0.58921236	-5.74354	1.19e-01		--normgene->intron
16703591	0.910331	5.61e-01	0.58918536	-5.74355	5.55e-02		TCONS_00018147-XLOC_008426
16736223	0.910343	5.61e-01	-0.58913455	-5.74358	-1.52e-01		--normgene->exon
17120434	0.910343	5.61e-01	0.58903431	-5.74364	4.21e-02		--rescue
17120418	0.910343	5.61e-01	-0.58897572	-5.74367	-5.46e-02		--rescue
16719905	0.910343	5.61e-01	0.58895265	-5.74368	9.13e-02	NM_001012508	
16874843	0.910343	5.61e-01	-0.58892398	-5.7437	-4.18e-02	NM_001193623	
17054694	0.910343	5.61e-01	0.58887547	-5.74373	5.30e-02		ENST00000427920
16885866	0.910343	5.61e-01	0.58886766	-5.74373	8.77e-02		ENST00000516879
16874265	0.910343	5.61e-01	-0.58883004	-5.74375	-7.65e-02	NR_036209	
16653255	0.910343	5.61e-01	-0.58878764	-5.74377	-1.07e-01		--normgene->intron
17021585	0.910343	5.61e-01	0.58878551	-5.74378	5.15e-02	NM_016021	
16926527	0.910343	5.61e-01	-0.58877206	-5.74378	-6.20e-02	NM_015227	
16886200	0.910343	5.61e-01	-0.58877054	-5.74378	-6.98e-02	NM_018460	
16695599	0.910343	5.61e-01	-0.5887508	-5.74379	-6.51e-02		ENST00000420498
17039262	0.910343	5.61e-01	0.5887354	-5.7438	5.47e-02		ENST00000383524
17041763	0.910343	5.61e-01	0.5887354	-5.7438	5.47e-02		ENST00000383524
16890519	0.910343	5.61e-01	0.58868556	-5.74383	8.99e-02	AY450391	
16787173	0.910343	5.61e-01	0.58867253	-5.74384	4.59e-02	NR_038445	
16683887	0.910343	5.61e-01	-0.58865239	-5.74385	-6.58e-02	NM_022078	
16987455	0.910343	5.61e-01	0.58863035	-5.74386	5.88e-02		ENST00000507997
16810284	0.910343	5.61e-01	-0.58860966	-5.74387	-7.50e-02	AK096042	
16836767	0.910343	5.61e-01	0.58860887	-5.74387	1.14e-01		ENST00000384395
16873997	0.910343	5.61e-01	0.58860688	-5.74388	1.93e-01		--normgene->exon
16799637	0.910343	5.61e-01	0.58856888	-5.7439	7.92e-02	NM_002875	
16818719	0.910343	5.61e-01	0.5885139	-5.74393	6.48e-02		TCONS_00024390-XLOC_011715
